datetime,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_9,ema_21,rsi,rsi_signal,macd,macd_signal,macd_hist,macd_cross,bb_upper,bb_middle,bb_lower,bb_width,bb_pct,atr,trend,pattern,engulfing,star_pattern
2026-06-15 00:45:00,1.1608,1.1609,1.1602,1.1602,77096.3,1.159665,1.157564,,1.1605557282397863,1.1596637216528503,60.26836646460919,bullish_zone,0.0010403145445985196,0.0011046590394668055,-6.434449486828592e-05,bearish_cross,1.1631124773385766,1.159665,1.1562175226614233,0.5945643506662085,0.577592968344331,0.0005415967804024205,bullish,none,none,none
2026-06-15 01:00:00,1.1601,1.1602,1.1598,1.16,149601.7,1.15985,1.1576419999999998,,1.160444582591829,1.159694292411682,57.74661374150739,bullish_zone,0.0009343684650668926,0.001070600924586823,-0.00013623245951993037,bearish_cross,1.1629331801763765,1.15985,1.1567668198236236,0.5316515370740065,0.5243255326349696,0.0005314827246593873,bullish,none,none,none
2026-06-15 01:15:00,1.16,1.1602,1.1599,1.1602,89061.9,1.160015,1.157726,,1.1603956660734633,1.1597402658288016,59.56848536901755,bullish_zone,0.0008566686196784801,0.0010278144636051544,-0.00017114584392667435,bearish_cross,1.1627864797491596,1.160015,1.1572435202508404,0.47783515715910374,0.5333756723382118,0.0005149482443265716,bullish,none,none,none
2026-06-15 01:30:00,1.1601,1.1602,1.1598,1.1598,74245.3,1.16017,1.1578,,1.1602765328587707,1.1597456962080013,54.50651768296654,neutral,0.0007541212351753757,0.0009730758179191987,-0.00021895458274382308,bearish_cross,1.162493015281913,1.16017,1.1578469847180868,0.4004611879143821,0.4203621252772681,0.000506737655446099,sideways,none,none,none
2026-06-15 01:45:00,1.1598,1.1604,1.1598,1.16,65603.4,1.160335,1.157878,,1.1602212262870166,1.1597688147345466,56.49708056513979,bullish_zone,0.0006811382845226532,0.0009146883112398896,-0.0002335500267172364,bearish_cross,1.1620335582121324,1.160335,1.1586364417878674,0.29277031411316473,0.40138695347409065,0.0005133992514856745,sideways,shooting_star,none,none
2026-06-15 02:00:00,1.1601,1.1602,1.1597,1.1598,78185.3,1.16045,1.1579519999999999,,1.1601369810296134,1.1597716497586785,53.95469929715597,neutral,0.0006002412344727759,0.000851798895886467,-0.0002515576614136911,bearish_cross,1.161582254388379,1.16045,1.159317745611621,0.195140572774172,0.2129620310279162,0.0005124421620938366,sideways,none,none,none
2026-06-15 02:15:00,1.1598,1.1601,1.1597,1.1601,69860.6,1.1605,1.158032,,1.1601295848236908,1.1598014997806168,57.07502994463701,bullish_zone,0.0005539516227870411,0.0007922294412665818,-0.00023827781847954072,bearish_cross,1.1614654014708936,1.1605,1.1595345985291066,0.16637681531986612,0.29283230238402286,0.0005044105790871308,sideways,none,none,none
2026-06-15 02:30:00,1.1601,1.1603,1.16,1.1601,60431.3,1.160515,1.15811,,1.1601236678589526,1.159828636164197,57.07502994463701,bullish_zone,0.0005113719939986439,0.0007360579518129943,-0.00022468595781435048,bearish_cross,1.1614451075206682,1.160515,1.1595848924793317,0.16029220142234166,0.2769075129604942,0.0004898098234380635,sideways,doji,none,none
2026-06-15 02:45:00,1.1601,1.1602,1.1599,1.1602,45986.5,1.1605050000000001,1.15819,,1.1601389342871622,1.1598623965129062,58.17085789326219,bullish_zone,0.00048016149287954946,0.0006848786600263054,-0.00020471716714675595,bearish_cross,1.161444095309329,1.1605050000000001,1.1595659046906712,0.1618425270600121,0.33760966700058215,0.0004762519789067709,sideways,none,none,none
2026-06-15 03:00:00,1.1602,1.1603,1.1601,1.1602,63428.8,1.160455,1.15827,,1.1601511474297297,1.1598930877390055,58.17085789326219,bullish_zone,0.0004502368952179481,0.0006379503070646339,-0.00018771341184668582,bearish_cross,1.1613460106621154,1.160455,1.1595639893378846,0.15356229446473804,0.3569040692539473,0.00045651969469915867,sideways,doji,none,none
2026-06-15 03:15:00,1.1602,1.1605,1.1601,1.1605,53622.8,1.1604349999999999,1.15836,,1.160220917943784,1.159948261580914,61.583139491004815,bullish_zone,0.00044559241676256356,0.0005994787290042199,-0.00015388631224165636,bearish_cross,1.1613028133439875,1.1604349999999999,1.1595671866560122,0.14956690275416837,0.5374504497139465,0.0004524825736492315,bullish,none,none,none
2026-06-15 03:30:00,1.1605,1.1607,1.1603,1.1607,58399.3,1.16042,1.1584539999999999,,1.1603167343550271,1.1600166014371946,63.70864629231146,bullish_zone,0.0004528300200610236,0.0005701489872155807,-0.00011731896715455712,bearish_cross,1.161258093073592,1.16042,1.159581906926408,0.14444650619466418,0.667045885965851,0.000448733818388569,bullish,none,none,none
2026-06-15 03:45:00,1.1607,1.1608,1.1606,1.1606,72846.6,1.1603949999999998,1.1585459999999999,,1.1603733874840219,1.160069637670177,61.8655657887568,bullish_zone,0.00044536284292928663,0.0005451917583583219,-9.982891542903525e-05,bearish_cross,1.1611785177087997,1.1603949999999998,1.1596114822912,0.1350432755742326,0.6308202722783711,0.0004309671170750982,bullish,none,none,none
2026-06-15 04:00:00,1.1607,1.1608,1.1605,1.1607,33083.1,1.1604,1.158636,,1.1604387099872175,1.1601269433365244,63.017755201809805,bullish_zone,0.00044241433841962774,0.0005246362743705831,-8.222193595095535e-05,bearish_cross,1.1611899367063272,1.1604,1.159610063293673,0.13614903590608393,0.6898886313277245,0.0004216123229983031,bullish,doji,none,none
2026-06-15 04:15:00,1.1607,1.1612,1.1607,1.1612,40589.9,1.1604349999999999,1.158736,,1.1605909679897741,1.1602244939422948,68.19251906144237,bullish_zone,0.0004749485375825646,0.0005146987270129794,-3.9750189430414785e-05,bearish_cross,1.161298191751584,1.1604349999999999,1.1595718082484157,0.1487703751755548,0.9431228626757115,0.00042721144278413465,bullish,none,none,morning_star
2026-06-15 04:30:00,1.1612,1.1614,1.1611,1.1614,24171.2,1.1604649999999999,1.158838,,1.1607527743918193,1.1603313581293588,70.00074388821733,overbought,0.0005109801917688728,0.0005139550199641581,-2.974828195285344e-06,bearish_cross,1.1614142628719184,1.1604649999999999,1.1595157371280813,0.1636004311924175,0.9924873960941994,0.0004181249111566941,bullish,none,none,none
2026-06-15 04:45:00,1.1613,1.1616,1.1612,1.1616,51845.2,1.16052,1.158944,,1.1609222195134556,1.160446689208508,71.7314050910297,overbought,0.0005493414001285224,0.000521032295997031,2.8309104131491424e-05,bullish_cross,1.1615907007051476,1.16052,1.1594492992948524,0.18452085360831127,1.0043426210553867,0.00041683027464549854,bullish,none,none,none
2026-06-15 05:00:00,1.1616,1.1624,1.1615,1.1621,43453.7,1.16056,1.159062,,1.1611577756107645,1.1605969901895528,75.53179665505814,overbought,0.0006130222169329347,0.0005394302801842118,7.359193674872288e-05,bullish_cross,1.1617919090875564,1.16056,1.1593280909124437,0.21229563099819512,1.1250461237584877,0.0004513423978851146,bullish,none,none,none
2026-06-15 05:15:00,1.1621,1.1623,1.1619,1.162,50972.9,1.16061,1.159176,,1.1613262204886117,1.1607245365359569,73.40624429957967,overbought,0.0006479513786239455,0.0005611344998721586,8.681687875178692e-05,bullish_cross,1.1619824430771453,1.16061,1.1592375569228546,0.23650374839874663,1.006396229886333,0.00044767508375047625,bullish,none,none,none
2026-06-15 05:30:00,1.162,1.1622,1.1616,1.1616,65445.2,1.16065,1.1592820000000001,,1.1613809763908893,1.1608041241235971,65.46977216503035,bullish_zone,0.0006360246377421497,0.0005761125274461568,5.99121102959929e-05,bullish_cross,1.162087358688708,1.16065,1.159212641311292,0.24768167642406913,0.8304672687003226,0.0004585554349111518,bullish,none,none,evening_star
2026-06-15 05:45:00,1.1616,1.162,1.1616,1.1619,96313.0,1.160735,1.159396,,1.1614847811127116,1.16090374920327,68.24296685586683,bullish_zone,0.0006433638049969659,0.0005895627829563187,5.3801022040647216e-05,bullish_cross,1.1622545723082516,1.160735,1.1592154276917486,0.2618293250830731,0.8833315445647886,0.00045437290384606633,bullish,none,none,none
2026-06-15 06:00:00,1.1619,1.1621,1.1612,1.1612,238582.8,1.160795,1.159492,,1.1614278248901693,1.1609306810938818,56.78349714749471,bullish_zone,0.0005859416277183005,0.0005888385519087151,-2.8969241904145803e-06,bearish_cross,1.1622882849694565,1.160795,1.1593017150305436,0.2572865957307609,0.6356070704131607,0.00048620341071419735,bullish,none,none,none
2026-06-15 06:15:00,1.1614,1.1615,1.1609,1.161,504156.5,1.160835,1.159586,,1.1613422599121355,1.1609369828126197,53.993738335786055,neutral,0.000518320928964533,0.0005747350273198787,-5.641409835534575e-05,bearish_cross,1.1623050680256386,1.160835,1.1593649319743615,0.2532776881535339,0.5561198519804216,0.0004943317385203214,bullish,none,none,none
2026-06-15 06:30:00,1.161,1.1611,1.1604,1.1609,202096.3,1.16089,1.1596799999999998,,1.1612538079297083,1.160933620738745,52.602175206749735,neutral,0.00045145774983890163,0.0005500795718236833,-9.862182198478169e-05,bearish_cross,1.162281258423157,1.16089,1.159498741576843,0.23968824318531742,0.5035938686277183,0.0005090223286260072,bullish,bullish_pin_bar,none,none
2026-06-15 06:45:00,1.1609,1.1611,1.1607,1.1607,89923.8,1.160925,1.159772,,1.1611430463437666,1.1609123824897682,49.83577257009255,neutral,0.00037797283457141617,0.00051565822437323,-0.00013768538980181379,bearish_cross,1.1622589790103317,1.160925,1.1595910209896683,0.22981312493601577,0.41566583947075414,0.0005012350194384321,sideways,none,none,none
2026-06-15 07:00:00,1.1607,1.1611,1.1604,1.161,192407.5,1.160985,1.1598700000000002,,1.1611144370750133,1.1609203477179713,53.76376040728589,neutral,0.0003400234242101341,0.0004805312643406108,-0.0001405078401304767,bearish_cross,1.1622150812981284,1.160985,1.1597549187018714,0.2119030475205995,0.5060971579776555,0.0005154325180499672,bullish,none,none,none
2026-06-15 07:15:00,1.161,1.1613,1.1608,1.1612,155086.1,1.16104,1.159972,,1.1611315496600105,1.160945770652701,56.22468716783379,bullish_zone,0.00032237048533190205,0.000448899108538869,-0.00012652862320696698,bearish_cross,1.1622034431657826,1.16104,1.1598765568342175,0.20041396778449333,0.5687614164170713,0.0005143301953321085,bullish,none,none,none
2026-06-15 07:30:00,1.1612,1.1614,1.1609,1.1612,391371.6,1.161095,1.160072,,1.1611452397280084,1.1609688824115463,56.22468716783379,bullish_zone,0.0003048660974891426,0.0004200925063289238,-0.00011522640883978116,bearish_cross,1.162176619156638,1.161095,1.160013380843362,0.18631019109341948,0.5485383415020065,0.0005133066099512396,bullish,doji,none,none
2026-06-15 07:45:00,1.1612,1.1613,1.1608,1.1613,391152.8,1.16115,1.160174,,1.1611761917824068,1.1609989840104966,57.53532692953151,bullish_zone,0.0002956547839656487,0.0003952049618562688,-9.95501778906201e-05,bearish_cross,1.1621529955134529,1.16115,1.160147004486547,0.17275899125056254,0.5747760074637315,0.0005123561378118615,bullish,hammer,none,none
2026-06-15 08:00:00,1.1612,1.1614,1.161,1.1612,291530.2,1.1612,1.160274,,1.1611809534259256,1.1610172581913605,55.738148078226374,bullish_zone,0.0002770914496215138,0.00037158225940931783,-9.449080978780406e-05,bearish_cross,1.1621033271832546,1.1612,1.1602966728167454,0.15558511595842014,0.5,0.0005043306993967254,sideways,doji,none,none
2026-06-15 08:15:00,1.1612,1.1616,1.1611,1.1613,238807.0,1.16124,1.16038,,1.1612047627407405,1.1610429619921458,57.178611205630325,bullish_zone,0.0002673669973618509,0.0003507392069998245,-8.337220963797361e-05,bearish_cross,1.162084748483282,1.16124,1.1603952515167182,0.14549076560949764,0.5355135292855737,0.0005040213637255268,bullish,none,none,none
2026-06-15 08:30:00,1.1613,1.1615,1.1607,1.1607,484553.3,1.1612399999999998,1.160468,,1.1611038101925923,1.1610117836292235,47.2439190294128,neutral,0.00020883795929682591,0.00032235895745922477,-0.00011352099816239886,bearish_cross,1.1620847484832817,1.1612399999999998,1.160395251516718,0.14549076560949767,0.1803782364297052,0.0005251626948879829,sideways,none,none,none
2026-06-15 08:45:00,1.1607,1.1608,1.1602,1.1607,645811.1,1.161245,1.160544,,1.161023048154074,1.1609834396629304,47.2439190294128,neutral,0.0001606019555786542,0.00029000755708311066,-0.00012940560150445646,bearish_cross,1.1620756021911887,1.161245,1.1604143978088115,0.14305373821864956,0.17192477591461003,0.0005305082166817095,sideways,doji,none,none
2026-06-15 09:00:00,1.1608,1.1616,1.1606,1.1613,388506.3,1.161275,1.160636,,1.1610784385232593,1.1610122178753912,56.09174135616237,bullish_zone,0.00016884324092103498,0.0002657746938506955,-9.693145292966054e-05,bearish_cross,1.1620671489758925,1.161275,1.1604828510241076,0.1364274570437519,0.5157798600773152,0.0005640433440615795,bullish,none,none,morning_star
2026-06-15 09:15:00,1.1612,1.1613,1.1607,1.1609,241622.6,1.16126,1.16072,,1.1610427508186074,1.1610020162503556,50.0636503059431,neutral,0.00014146711700480097,0.0002409131784815166,-9.944606147671564e-05,bearish_cross,1.1620684553172609,1.16126,1.160451544682739,0.13923760695467433,0.2773531868034412,0.0005666116766286049,sideways,none,none,none
2026-06-15 09:30:00,1.161,1.1616,1.1609,1.1613,271999.9,1.1612550000000001,1.160796,,1.1610942006548859,1.1610291056821416,55.24354835176036,bullish_zone,0.00015031525790254463,0.00022279359436572221,-7.247833646317758e-05,bearish_cross,1.1620611637550817,1.1612550000000001,1.1604488362449186,0.1388435365327304,0.52790996228508,0.0005761394140122705,bullish,none,none,none
2026-06-15 09:45:00,1.1613,1.1616,1.1611,1.1612,270604.9,1.161235,1.160838,,1.1611153605239086,1.1610446415292195,53.74266039610176,neutral,0.00014755735965543693,0.00020774634742366517,-6.018898776822824e-05,bearish_cross,1.1620256326580702,1.161235,1.1604443673419298,0.13617100036947263,0.47786582704195696,0.0005707008844399615,sideways,none,none,none
2026-06-15 10:00:00,1.1613,1.1614,1.161,1.1613,216517.0,1.161195,1.160868,,1.161152288419127,1.1610678559356542,55.0576054268061,bullish_zone,0.00015169225579048096,0.00019653552909702833,-4.4843273306547374e-05,bearish_cross,1.1618804925236697,1.161195,1.1605095074763303,0.11806673705444357,0.5765872685510276,0.0005585079641228183,bullish,doji,none,none
2026-06-15 10:15:00,1.1613,1.1619,1.1613,1.1618,185200.7,1.1611850000000001,1.1608960000000002,,1.1612818307353017,1.1611344144869584,61.02360600384853,bullish_zone,0.00019308919998972662,0.000195846263275568,-2.7570632858413713e-06,bearish_cross,1.1618277285585743,1.1611850000000001,1.160542271441426,0.1107021807161078,0.9784290287054684,0.0005614716809711838,bullish,none,none,morning_star
2026-06-15 10:30:00,1.1617,1.1622,1.1617,1.162,201032.5,1.161205,1.160912,,1.1614254645882414,1.161213104079053,63.131860244242354,bullish_zone,0.00023927667251077978,0.00020453234512261037,3.474432738816941e-05,bullish_cross,1.1619190728254225,1.161205,1.1604909271745776,0.12298824504242793,1.056665911162169,0.0005570808466160953,bullish,none,none,none
2026-06-15 10:45:00,1.1619,1.162,1.1616,1.1617,353364.9,1.161195,1.1609280000000002,,1.161480371670593,1.1612573673445936,58.05885044927718,bullish_zone,0.00024880501511259645,0.00021338687912060762,3.5418135991988834e-05,bullish_cross,1.161874632253507,1.161195,1.160515367746493,0.11705738545325785,0.8715244511970415,0.0005458607861435139,bullish,none,none,none
2026-06-15 11:00:00,1.1617,1.162,1.1617,1.1618,284851.1,1.161225,1.160944,,1.1615442973364745,1.1613066975859943,59.23475112816049,bullish_zone,0.0002614120639874429,0.00022299191609397468,3.84201478934682e-05,bullish_cross,1.161954040465274,1.161225,1.160495959534726,0.1255640319962109,0.8943539675701582,0.0005282993014189748,bullish,none,none,none
2026-06-15 11:15:00,1.1618,1.1618,1.1611,1.1613,588937.4,1.16124,1.160948,,1.1614954378691795,1.1613060887145403,51.465157488805964,neutral,0.00022842428673541804,0.00022407839022226336,4.345896513154675e-06,bullish_cross,1.1619622188034158,1.16124,1.1605177811965843,0.12438751738068263,0.541538658171305,0.0005405636370318997,bullish,none,none,none
2026-06-15 11:30:00,1.1612,1.1616,1.1611,1.1611,374369.0,1.1612500000000001,1.160958,,1.1614163502953436,1.1612873533768548,48.712772023565286,neutral,0.0001840216203790046,0.00021606703625361162,-3.204541587460702e-05,bearish_cross,1.161958519583362,1.1612500000000001,1.1605414804166383,0.12202705418502852,0.3941454805748866,0.00053766623438676,sideways,shooting_star,none,none
2026-06-15 11:45:00,1.1611,1.1618,1.1611,1.1613,742058.7,1.16128,1.1609740000000002,,1.1613930802362749,1.161288503069868,51.50577048588095,neutral,0.00016309051003826625,0.00020547173101054256,-4.238122097227631e-05,bearish_cross,1.1619421178142957,1.16128,1.1606178821857045,0.11403241497237411,0.5151030523330552,0.0005492615033591288,bullish,shooting_star,none,none
2026-06-15 12:00:00,1.1613,1.1616,1.1611,1.1612,565437.8,1.16129,1.160982,,1.1613544641890199,1.1612804573362436,50.038466328805754,neutral,0.00013685570267685243,0.00019174852534380456,-5.489282266695213e-05,bearish_cross,1.1619408456038167,1.16129,1.1606391543961831,0.11209010734903174,0.43085917806609425,0.0005457428245477585,sideways,none,none,none
2026-06-15 12:15:00,1.1612,1.1615,1.161,1.1615,324141.5,1.161305,1.161002,,1.161383571351216,1.1613004157602214,54.24929870414222,neutral,0.0001386733812092089,0.00018113349651688543,-4.246011530767652e-05,bearish_cross,1.1619606675987173,1.161305,1.1606493324012828,0.11291910371819097,0.6487033981711451,0.0005424754799372004,bullish,none,none,none
2026-06-15 12:30:00,1.1615,1.162,1.1614,1.162,372419.5,1.1613449999999998,1.1610159999999998,,1.1615068570809728,1.1613640143274737,60.26082163960035,bullish_zone,0.0001784032047749129,0.00018058743816849092,-2.1842333935780285e-06,bearish_cross,1.1620646526940182,1.1613449999999998,1.1606253473059815,0.12393435094968377,0.955080628089342,0.0005465843742273956,bullish,none,none,none
2026-06-15 12:45:00,1.1619,1.1623,1.1618,1.1619,494055.2,1.161375,1.1610340000000001,,1.1615854856647783,1.1614127402977032,58.60231875137815,bullish_zone,0.0001995202664883955,0.00018437400383247184,1.5146262655923656e-05,bullish_cross,1.1621336171630066,1.161375,1.1606163828369935,0.13064120770750431,0.8460243358581768,0.0005432569189254507,bullish,doji,none,none
2026-06-15 13:00:00,1.1619,1.1622,1.1616,1.1621,391658.1,1.1614200000000001,1.16106,,1.1616883885318228,1.1614752184524575,60.918976063425525,bullish_zone,0.0002297456536832776,0.000193448333802633,3.629731988064459e-05,bullish_cross,1.1622363332652834,1.1614200000000001,1.1606036667347168,0.14057503147583092,0.9164965639148656,0.0005473099961450566,bullish,none,none,none
2026-06-15 13:15:00,1.162,1.1623,1.1619,1.162,909745.0,1.161455,1.161096,,1.1617507108254583,1.1615229258658704,59.13700840140456,bullish_zone,0.00024283112053158362,0.00020332489114842313,3.9506229383160494e-05,bullish_cross,1.1623069976525837,1.161455,1.160603002347416,0.1467121244617852,0.8198365619595439,0.0005367878535632796,bullish,doji,none,none
2026-06-15 13:30:00,1.162,1.1625,1.1618,1.1622,565900.0,1.1615300000000002,1.16114,,1.1618405686603666,1.161584478059882,61.55891578252712,bullish_zone,0.00026627037666049347,0.0002159139882508372,5.035638840965626e-05,bullish_cross,1.1623668990381215,1.1615300000000002,1.1606931009618788,0.1441028708894891,0.9002872326772727,0.0005484458640230557,bullish,none,none,none
2026-06-15 13:45:00,1.1622,1.1624,1.162,1.1622,233483.5,1.161605,1.1611799999999999,,1.1619124549282933,1.1616404345998927,61.558915782527116,bullish_zone,0.00028160004597310717,0.0002290511997952912,5.2548846177815966e-05,bullish_cross,1.1623986623967462,1.161605,1.1608113376032538,0.13664927350453282,0.87484451981048,0.0005378425880214216,bullish,doji,none,none
2026-06-15 14:00:00,1.1621,1.1624,1.1618,1.1618,719762.2,1.16163,1.16122,,1.1618899639426346,1.1616549405453571,54.11887230734786,neutral,0.0002584925214064171,0.0002349394641175164,2.3553057288900697e-05,bullish_cross,1.1624151114570613,1.16163,1.1608448885429385,0.1351741014025798,0.6082648829481481,0.0005422824031627597,bullish,none,none,evening_star
2026-06-15 14:15:00,1.1618,1.1621,1.1615,1.1617,388611.8,1.16167,1.161254,,1.1618519711541078,1.1616590368594155,52.41337389393469,neutral,0.00022946534379553185,0.0002338446400531195,-4.379296257587655e-06,bearish_cross,1.162380211236189,1.16167,1.160959788763811,0.1222741804796497,0.5211204768886478,0.0005464050886511293,bullish,none,none,none
2026-06-15 14:30:00,1.1618,1.1619,1.1611,1.1612,251226.4,1.161665,1.161282,,1.1617215769232863,1.1616173062358321,44.80961284441801,bearish_zone,0.00016422222351586413,0.00021992015674566844,-5.569793322980431e-05,bearish_cross,1.1623868725649371,1.161665,1.1609431274350628,0.12428239895962519,0.17792099147000176,0.000564519010890328,sideways,none,none,none
2026-06-15 14:45:00,1.1613,1.1618,1.1611,1.1613,283837.4,1.16167,1.161306,,1.1616372615386292,1.1615884602143929,46.48186585647606,neutral,0.00011921154838478998,0.00019977843507349276,-8.056688668870278e-05,bearish_cross,1.162380211236189,1.16167,1.160959788763811,0.1222741804796497,0.23951411837313452,0.0005741962243981562,sideways,doji,none,none
2026-06-15 15:00:00,1.1613,1.1615,1.1611,1.1611,216362.1,1.16166,1.1613259999999999,,1.1615298092309034,1.161544054740357,43.634254072889426,bearish_zone,6.663382230343018e-05,0.00017314951251948024,-0.00010651569021605006,bearish_cross,1.162395934779725,1.16166,1.1609240652202748,0.1267039890716925,0.11953150236419946,0.0005617536369411419,sideways,none,none,none
2026-06-15 15:15:00,1.161,1.1613,1.1608,1.1609,246934.7,1.1616149999999998,1.1613399999999998,,1.1614038473847228,1.1614855043094154,40.933641452085055,bearish_zone,8.726671415493215e-06,0.00014026494429868284,-0.00013153827288318962,bearish_cross,1.1624181811750836,1.1616149999999998,1.1608118188249161,0.13828698408400572,0.0548949463828766,0.0005573426628739136,sideways,none,none,none
2026-06-15 15:30:00,1.1609,1.161,1.1604,1.1604,413191.5,1.161535,1.161344,,1.1612030779077782,1.1613868220994685,35.08700918117768,bearish_zone,-7.662766812810418e-05,9.688642181332545e-05,-0.00017351408994142962,bearish_cross,1.1624757975340148,1.161535,1.1605942024659852,0.1619921111313512,-0.10321161512635679,0.0005603896155257722,sideways,none,none,none
2026-06-15 15:45:00,1.1604,1.1606,1.1602,1.1604,716420.1,1.16147,1.161342,1.158104,1.1610424623262225,1.1612971109995167,35.08700918117768,bearish_zone,-0.00014262747639581796,4.8983642171496767e-05,-0.00019161111856731472,bearish_cross,1.1625284894897958,1.16147,1.1604115105102042,0.18226721134352342,-0.005437234056199273,0.0005489332144168012,sideways,doji,none,none
2026-06-15 16:00:00,1.1604,1.1608,1.1603,1.1608,234542.5,1.1614200000000001,1.161344,1.158125,1.1609939698609781,1.1612519190904698,42.6827493819397,bearish_zone,-0.00016080251163241854,7.026411410713707e-06,-0.00016782892304313224,bearish_cross,1.1625055413396128,1.1614200000000001,1.1603344586603874,0.18693346758497262,0.21442819477456657,0.0005454379848155972,sideways,none,none,morning_star
2026-06-15 16:15:00,1.1607,1.1609,1.1605,1.1608,308348.6,1.161395,1.161348,1.158146,1.1609551758887826,1.1612108355367907,42.68274938193971,bearish_zone,-0.00017320970434897554,-2.902081174122414e-05,-0.0001441888926077514,bearish_cross,1.1625129892664994,1.161395,1.1602770107335005,0.19252524188573564,0.23389726635617478,0.0005350495573287656,sideways,none,none,none
2026-06-15 16:30:00,1.1609,1.1609,1.1602,1.1604,289618.7,1.16136,1.161342,1.158164,1.1608441407110262,1.1611371232152643,37.5824782476098,bearish_zone,-0.0002128653715276485,-6.578972369850901e-05,-0.0001470756478291395,bearish_cross,1.1625539849245312,1.16136,1.1601660150754687,0.20561839989861305,0.09798487389749663,0.0005468317318052927,sideways,none,bearish_engulfing,evening_star
2026-06-15 16:45:00,1.1603,1.161,1.1603,1.1607,237268.0,1.16133,1.161332,1.158183,1.160815312568821,1.1610973847411494,43.07636207892875,bearish_zone,-0.00021757718630821543,-9.61472162204503e-05,-0.00012142997008776513,bearish_cross,1.1625581693694307,1.16133,1.1601018306305693,0.21151083144854768,0.2435207164090361,0.0005577723223906234,bearish,none,none,none
2026-06-15 17:00:00,1.1608,1.1609,1.1604,1.1606,374965.5,1.1613,1.161316,1.158202,1.1607722500550568,1.1610521679464996,41.75699507770753,bearish_zone,-0.0002267664749677767,-0.00012227106796991558,-0.00010449540699786111,bearish_cross,1.1625680693987348,1.1613,1.1600319306012652,0.2183879098828564,0.2239898696797132,0.0005536457279341464,bearish,none,none,none
2026-06-15 17:15:00,1.1606,1.1607,1.1603,1.1605,194752.0,1.1612500000000001,1.161294,1.158221,1.1607178000440455,1.161001970860454,40.42363738237565,bearish_zone,-0.00023935903474403553,-0.0001456886613247396,-9.367037341929594e-05,bearish_cross,1.1625607249902277,1.1612500000000001,1.1599392750097726,0.2257438088658862,0.2138987943344917,0.0005426710330817043,bearish,none,none,none
2026-06-15 17:30:00,1.1606,1.1606,1.1602,1.1604,163161.2,1.16117,1.16126,1.158239,1.1606542400352364,1.1609472462367763,39.07977687232338,bearish_zone,-0.0002544744700700985,-0.00016744582307381137,-8.702864699628712e-05,bearish_cross,1.162483164117697,1.16117,1.1598568358823031,0.22617947719918452,0.20681501663690957,0.0005324802450044524,bearish,none,none,none
2026-06-15 17:45:00,1.1605,1.1606,1.1602,1.1604,133966.6,1.161095,1.161228,1.1582565,1.1606033920281893,1.1608974965788874,39.07977687232337,bearish_zone,-0.00026341705364396617,-0.00018664006918784235,-7.677698445612382e-05,bearish_cross,1.162404160036056,1.161095,1.159785839963944,0.225504379237869,0.2345626276166826,0.0005230173703612899,bearish,none,none,none
2026-06-15 18:00:00,1.1603,1.1606,1.1602,1.1606,128407.4,1.1610200000000002,1.161208,1.1582755,1.1606027136225516,1.1608704514353523,43.44110797216806,bearish_zone,-0.0002514670316162704,-0.00019960546167352796,-5.186156994274241e-05,bearish_cross,1.1622603225386996,1.1610200000000002,1.1597796774613007,0.21366083938251437,0.330689201036173,0.0005142304153354962,bearish,none,bullish_engulfing,none
2026-06-15 18:15:00,1.1605,1.1606,1.1601,1.1601,165638.1,1.1609250000000002,1.1611719999999999,1.1582915,1.1605021708980412,1.1608004103957748,36.42113092502416,bearish_zone,-0.00027912479747360663,-0.00021550932883354371,-6.361546864006292e-05,bearish_cross,1.1621413469899686,1.1609250000000002,1.1597086530100318,0.20954790188313968,0.16086979833702006,0.0005132139570972584,bearish,none,none,none
2026-06-15 18:30:00,1.1601,1.1602,1.1598,1.16,162249.4,1.160815,1.161148,1.158307,1.160401736718433,1.1607276458143407,35.19610826376599,bearish_zone,-0.0003055902858521975,-0.00023352552023727448,-7.206476561492302e-05,bearish_cross,1.1619450884921123,1.160815,1.1596849115078876,0.1947060456855537,0.13940876945105476,0.0005051272458760225,bearish,none,none,none
2026-06-15 18:45:00,1.1599,1.1602,1.1597,1.1598,241069.7,1.160695,1.161124,1.158323,1.1602813893747463,1.1606433143766732,32.81858269480314,bearish_zone,-0.0003387972606689882,-0.0002545798683236172,-8.421739234537096e-05,bearish_cross,1.1617157350292824,1.160695,1.1596742649707177,0.17588341972393248,0.06159043516448135,0.0005047610140277313,bearish,none,none,none
2026-06-15 19:00:00,1.1598,1.1599,1.1593,1.1596,137695.5,1.160585,1.161098,1.1583379999999999,1.1601451114997972,1.1605484676151574,30.593030737336576,bearish_zone,-0.0003769075997912541,-0.0002790454146171446,-9.786218517410949e-05,bearish_cross,1.1615795350672566,1.160585,1.1595904649327433,0.17138513202508446,0.004793731046081306,0.0005115637987400315,bearish,none,none,none
2026-06-15 19:15:00,1.1596,1.1598,1.1595,1.1595,246811.0,1.1604750000000001,1.161074,1.158353,1.160016089199838,1.160453152377416,29.515277168415437,oversold,-0.0004104480922682008,-0.0003053259501473559,-0.0001051221421208449,bearish_cross,1.1614380680142145,1.1604750000000001,1.1595119319857858,0.16597824411802195,-0.006194778359240176,0.0004964520988300269,bearish,none,none,none
